,c++,c#,python,sql,nosql,database,java,javascript,php,swift,ios,ruby,mining,big data,agile,android,css,html
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 NY,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
